accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.6191406,0.6234131,0.152832,13.48877,23.13232,0.4882812
0.8360596,0.6243896,-0.3411865,-12.08496,3.234863,-16.78467
0.9437256,0.8061523,-0.1939697,-34.05762,0.2441406,-39.55078
0.7070313,0.739624,0.1221924,-52.12402,22.64404,-38.51318
break
0.739502,0.5910645,-0.1357422,6.652832,-4.02832,3.234863
0.8404541,0.5773926,-0.2209473,-8.422852,6.103515,-2.441406
0.8260498,0.5275879,0.05419922,-5.493164,1.831055,8.361816
0.890625,0.5758057,-0.02783203,-3.90625,-1.586914,7.8125
0.8270264,0.4962158,0.06103516,2.746582,-2.380371,6.286621
0.7645264,0.7407227,-0.07336426,-2.075195,3.90625,1.647949
0.7181396,0.7423096,-0.09606934,-5.554199,0.3051758,8.178711
0.7255859,0.7327881,-0.1647949,-17.08984,7.141113,4.882813
0.7790527,0.640625,0.01098633,2.13623,-7.080078,-3.540039
0.8657227,0.5620117,-0.1342773,-3.723144,-11.2915,4.211426
0.9230957,0.4416504,-0.005493164,-9.58252,-8.605957,8.239746
0.9364014,0.4432373,0.003173828,-15.625,-6.16455,5.554199
0.8581543,0.5566406,0.1809082,-3.90625,7.324218,5.798339
0.7984619,0.6450195,0.09375,1.525879,20.69092,3.90625
0.6646729,0.6352539,0.1329346,14.03808,15.99121,-2.563476
0.7598877,0.7634277,-0.3065186,12.57324,2.075195,-8.239746
0.8409424,0.6660156,-0.2780762,-15.19775,15.44189,5.859375
0.9178467,0.6068115,-0.09057617,-68.60352,18.67676,-42.35839
break
0.8327637,0.6221924,-0.2188721,-10.80322,3.356933,-3.051758
0.8518066,0.6531982,0.03771973,-8.544922,2.441406,5.004883
0.8873291,0.5279541,-0.01806641,4.699707,-0.6103516,11.59668
0.8339844,0.4545898,0.0279541,4.394531,-5.981445,4.943848
0.7615967,0.6566162,0.03088379,2.807617,0.3051758,-0.06103515
0.7365723,0.609375,-0.05639648,0.06103515,-0.9155272,-7.385253
0.84375,0.6206055,-0.07043457,3.601074,-16.72363,-3.479004
0.9106445,0.4997559,-0.1195068,-6.103515,-10.0708,12.57324
0.9013672,0.4543457,0.05871582,-5.798339,2.563476,1.037598
0.8375244,0.5289307,0.1401367,1.281738,0.4882812,2.929687
0.8151855,0.6330566,0.02648926,-0.427246,8.911133,2.380371
0.6968994,0.6832275,0.03930664,14.95361,12.146,-2.01416
0.7492676,0.7227783,-0.3476563,-17.82227,-0.3051758,-5.859375
break
0.8577881,0.6922607,-0.4056396,-6.04248,-2.319336,8.422852
0.7918701,0.5739746,0.05810547,-16.96777,11.84082,0.8544921
0.8172607,0.6271973,-0.008789063,-4.699707,-1.770019,7.202148
0.8439941,0.5760498,0.002807617,-7.141113,0.0,10.31494
0.8212891,0.5600586,-0.01928711,-6.103515,2.624511,8.178711
0.7589111,0.6442871,-0.005981445,4.760742,-1.647949,0.2441406
0.7416992,0.7626953,-0.1724854,-2.807617,-2.075195,1.525879
0.7160645,0.5926514,-0.09899902,-13.67187,9.399414,2.807617
0.8270264,0.6807861,-0.151123,4.455566,-15.74707,-8.911133
0.9071045,0.5802002,-0.06091309,-11.41357,-4.02832,3.479004
0.8756104,0.480835,-0.0357666,-5.554199,-13.73291,1.953125
0.916626,0.5769043,0.09130859,-0.7324218,-0.4882812,3.051758
0.8525391,0.5550537,0.08569336,8.850098,-2.990722,8.239746
0.8422852,0.6102295,0.09387207,-1.403808,19.47021,7.873535
0.6933594,0.6472168,-0.03173828,14.22119,11.2915,5.615234
0.741333,0.6849365,-0.329834,5.249023,8.239746,-7.93457
0.842041,0.6748047,-0.1854248,-11.1084,15.625,-2.929687
break
0.8547363,0.6416016,-0.31604,-12.45117,0.793457,2.197266
0.8132324,0.5761719,0.05700684,-10.49805,3.90625,1.342773
0.8588867,0.6151123,0.02954102,8.789063,-10.25391,4.333496
0.8443604,0.5164795,-0.03601074,-4.882813,1.647949,8.544922
0.8157959,0.5876465,0.0009765625,-3.417969,-2.319336,1.464844
0.7663574,0.6489258,0.0390625,2.13623,-0.427246,3.662109
0.7260742,0.680542,-0.1398926,-0.5493164,-1.159668,-2.441406
0.7380371,0.5825195,-0.06091309,-11.1084,6.225585,-2.319336
0.7998047,0.5272217,0.01000977,-0.8544921,-13.42773,-5.859375
0.916748,0.6623535,-0.05639648,-8.239746,-8.300781,6.896972
0.9245605,0.4206543,-0.02563477,-9.643555,-8.056641,6.896972
0.8793945,0.5297852,0.1125488,1.098633,-2.319336,4.699707
0.8276367,0.6108398,0.1204834,-6.347656,15.25879,10.25391
0.7769775,0.5670166,0.199707,16.23535,10.92529,1.586914
0.7114258,0.7330322,-0.1473389,16.96777,9.277344,-0.7324218
0.8024902,0.7351074,-0.4449463,-38.87939,3.723144,-7.8125
break
0.8138428,0.637207,-0.1816406,-15.99121,6.530761,4.150391
0.7712402,0.5474854,0.05969238,-7.690429,6.408691,0.7324218
0.8358154,0.6499023,-0.05859375,1.403808,-3.234863,-1.220703
0.8703613,0.5739746,-0.05786133,-5.493164,2.197266,6.408691
0.8536377,0.4906006,0.04016113,0.6713867,-6.408691,5.249023
0.8375244,0.5318604,-0.05090332,-7.141113,-4.02832,0.6713867
0.7260742,0.7072754,-0.03662109,-1.708984,-0.8544921,-0.9765624
0.6838379,0.7972412,-0.1053467,-4.638672,-1.037598,-3.112793
0.6838379,0.6169434,-0.05090332,-21.91162,6.774902,6.652832
0.7677002,0.6595459,0.01098633,-0.427246,-3.601074,-4.333496
0.8786621,0.6491699,-0.128418,-0.1831055,-10.49805,6.16455
0.8583984,0.4589844,0.001342773,-6.469726,-12.146,11.65771
0.9372559,0.4309082,0.01379395,-0.3051758,-4.638672,6.896972
0.8563232,0.5563965,0.07775879,-0.9155272,1.159668,13.5498
0.8378906,0.6116943,0.0703125,4.02832,13.06152,9.216309
0.7633057,0.6481934,0.06115723,10.80322,24.29199,8.422852
0.7242432,0.7030029,-0.2319336,-2.685547,14.52637,0.793457
0.8686523,0.5980225,-0.3592529,-43.5791,13.48877,-10.80322
break
0.8361816,0.6730957,-0.1713867,19.04297,-3.967285,7.202148
0.7404785,0.5093994,-0.0871582,0.4882812,5.981445,1.281738
0.8686523,0.7032471,-0.2611084,-3.723144,0.9765624,0.3662109
0.8001709,0.6147461,-0.04223633,-23.92578,9.94873,7.080078
0.8984375,0.5585938,-0.05200195,-1.525879,-7.93457,0.7324218
0.855835,0.4899902,0.046875,-12.87842,-2.258301,8.605957
0.8481445,0.5400391,-0.02941895,-1.403808,-0.2441406,1.281738
0.7871094,0.5959473,-0.03857422,5.981445,-4.211426,1.770019
0.7590332,0.7393799,-0.2281494,-7.263183,0.06103515,-4.211426
0.9307861,0.6069336,-0.0802002,-11.1084,-8.605957,8.178711
0.8886719,0.3787842,0.05737305,-9.765625,-2.563476,8.239746
0.9250488,0.5457764,0.01611328,-2.380371,-2.624511,4.150391
0.850708,0.6018066,0.07202148,1.89209,22.27783,13.24463
0.7208252,0.5678711,0.1289063,20.01953,16.72363,5.981445
0.7218018,0.7193604,-0.2672119,16.72363,14.03808,-3.112793
0.8260498,0.6196289,-0.3238525,-1.770019,8.239746,-4.150391
0.9814453,0.4023438,-0.1257324,-9.765625,-6.591796,-48.82812
break
0.8842773,0.6623535,-0.4631348,1.708984,-8.728027,1.403808
0.8468018,0.4904785,0.02600098,-17.27295,11.47461,6.591796
0.8485107,0.5214844,0.05615234,4.943848,-11.65771,6.225585
0.8513184,0.5947266,-0.02331543,-6.16455,5.065917,10.37598
0.7348633,0.6075439,-0.03979492,2.746582,-3.967285,-3.051758
0.7409668,0.7131348,-0.1572266,-7.080078,1.159668,-4.943848
0.7493896,0.5863037,-0.02062988,-8.850098,3.601074,-3.601074
0.8085938,0.5441895,-0.114502,4.638672,-19.40918,-1.342773
0.9708252,0.6010742,-0.09448242,-12.26807,-4.150391,10.43701
0.8879395,0.4234619,0.03234863,-12.146,-2.258301,11.47461
0.8931885,0.5423584,0.1118164,1.037598,3.540039,5.615234
0.8076172,0.5192871,0.1799316,5.065917,12.81738,9.765625
0.7756348,0.6567383,-0.01208496,14.5874,23.19336,4.943848
0.7509766,0.7080078,-0.2822266,5.859375,8.605957,-0.3662109
break
0.8079834,0.5976563,-0.3529053,9.70459,-9.521484,3.112793
0.8572998,0.618042,-0.1690674,-22.52197,16.6626,4.02832
0.8398438,0.5155029,0.08081055,-3.479004,4.943848,-0.1831055
0.8944092,0.5283203,-0.03173828,9.033203,-14.64844,6.225585
0.8458252,0.3530273,-0.03186035,-12.87842,5.798339,1.159668
0.7924805,0.6369629,-0.04858398,2.868652,-7.93457,-2.868652
0.7471924,0.6170654,-0.1013184,3.90625,-2.624511,-5.065917
0.800415,0.4980469,-0.09436035,-4.516602,3.601074,-2.746582
0.7818604,0.4779053,-0.01220703,0.6103516,-9.82666,-1.953125
0.9519043,0.6147461,-0.2825928,-9.033203,-13.73291,8.972168
0.9285889,0.3596191,0.02392578,-24.84131,7.93457,13.12256
0.921875,0.4299316,0.08435059,3.234863,4.577637,6.469726
0.9136963,0.56604,0.06628418,4.577637,15.56396,13.91601
0.7214355,0.5604248,0.1885986,2.197266,40.4663,11.1084
0.7855225,0.7807617,-0.4981689,-0.6713867,3.479004,-6.530761
0.8924561,0.3592529,-0.1745605,-60.48584,26.24512,-39.12354
0.7955322,0.5532227,0.1859131,24.10888,-23.49853,-47.0581
break
0.8839111,0.6678467,-0.3481445,-17.21191,10.49805,12.39014
0.8564453,0.3677979,0.02294922,-3.234863,6.713867,-0.3051758
0.9348145,0.5288086,-0.0958252,1.953125,-5.493164,11.90185
0.7655029,0.4494629,0.03344727,-10.80322,6.408691,5.187988
0.7774658,0.7388916,-0.1054688,3.234863,-2.319336,-8.056641
0.7939453,0.7980957,-0.1627197,-11.04736,2.441406,5.737304
0.8183594,0.5656738,-0.03491211,-2.807617,-3.234863,-7.446289
0.9440918,0.5848389,-0.1149902,3.723144,-18.85986,2.13623
0.928833,0.4331055,-0.02319336,-12.08496,-1.831055,12.20703
0.9313965,0.4610596,0.08276367,4.882813,-4.272461,0.1220703
0.8814697,0.5480957,0.03662109,3.234863,8.911133,14.22119
0.8439941,0.5488281,0.08898926,8.911133,26.36719,8.850098
0.6586914,0.6600342,-0.05639648,20.93506,9.521484,1.342773
0.8498535,0.6226807,-0.5449219,-39.36768,13.48877,-12.63428
break
0.7910156,0.5792236,-0.1733398,15.38086,-9.460449,-3.234863
0.8809814,0.5834961,-0.2648926,-6.652832,2.502441,4.821777
0.8397217,0.4549561,0.05871582,-5.859375,3.479004,-1.220703
0.9204102,0.5267334,-0.008178711,-1.342773,-5.859375,6.835937
0.8377686,0.4073486,0.0111084,-10.92529,2.197266,4.02832
0.8165283,0.670166,-0.06408691,-6.16455,1.403808,-1.464844
0.7449951,0.6889648,-0.1148682,-0.793457,-1.708984,-3.112793
0.7636719,0.5229492,0.001098633,1.281738,1.281738,-5.493164
0.8757324,0.6003418,-0.1724854,4.455566,-16.05225,5.371093
0.9312744,0.4504395,-0.1109619,-13.48877,-9.338379,8.911133
0.9157715,0.4522705,0.01708984,-12.87842,-3.112793,7.141113
0.8664551,0.418457,0.1524658,-4.577637,6.103515,6.225585
0.8448486,0.55896,0.1256104,3.051758,11.23047,2.685547
0.8084717,0.532959,0.1098633,14.03808,22.21679,3.356933
0.7145996,0.6115723,-0.1014404,18.43262,13.85498,-6.286621
0.9281006,0.7302246,-0.47229,-0.6103516,-3.90625,-3.234863
break
0.8649902,0.4921875,-0.07971191,-15.31982,13.85498,-1.403808
0.8809814,0.5574951,0.003540039,6.774902,-3.356933,2.746582
0.8907471,0.4772949,-0.06762695,0.8544921,-1.647949,4.150391
0.796875,0.6347656,-0.05847168,-1.220703,0.1831055,-3.90625
0.7475586,0.6861572,-0.1811523,-1.89209,-0.9155272,0.2441406
0.7988281,0.769165,-0.201416,-7.385253,-0.5493164,-0.427246
0.75354,0.5876465,0.01208496,-6.591796,3.723144,2.746582
0.9393311,0.5057373,-0.1156006,4.699707,-17.51709,2.624511
0.9343262,0.4940186,0.0006103516,-11.59668,-3.662109,11.84082
0.909668,0.4061279,0.009521484,-2.258301,-1.220703,-0.9155272
0.8907471,0.6342773,0.03039551,-0.3662109,12.45117,3.845215
0.791626,0.5932617,0.1345215,10.68115,40.40527,-0.3662109
0.701416,0.6818848,-0.1743164,27.9541,8.361816,-7.141113
0.8508301,0.6981201,-0.3917236,-1.586914,15.25879,2.13623
0.8931885,0.4481201,-0.126709,-8.422852,12.75635,0.9765624
break
0.774292,0.6256104,-0.3551025,16.6626,-13.67187,2.01416
0.8311768,0.5471191,-0.1000977,-23.68164,12.08496,7.080078
0.8778076,0.4104004,0.05041504,-0.793457,-1.220703,3.295898
0.9382324,0.4805908,-0.1291504,-1.098633,-3.601074,8.117676
0.7802734,0.574585,0.01599121,-1.525879,5.249023,-5.737304
0.7349854,0.7275391,-0.1552734,-3.845215,-2.319336,-0.3051758
0.7717285,0.7730713,-0.2122803,-12.75635,7.019042,-0.7324218
0.7475586,0.592041,-0.05529785,-3.90625,-6.347656,-6.469726
0.9128418,0.5339355,-0.1917725,-7.324218,-17.21191,7.324218
0.9764404,0.401123,0.03063965,-14.34326,-1.953125,7.202148
0.9488525,0.4327393,-0.003662109,-2.258301,-4.272461,-0.9155272
0.9075928,0.5635986,-0.05480957,-0.6103516,6.958007,2.258301
0.8048096,0.5753174,0.09838867,0.6713867,26.9165,0.793457
0.7346191,0.6917725,-0.03723145,20.50781,21.05713,-6.16455
0.7440186,0.7016602,-0.298584,-9.460449,11.53564,-10.98633
0.9013672,0.4681396,-0.1328125,11.04736,4.272461,-13.48877
0.8735352,0.5571289,-0.1547852,6.103515,-24.35303,-43.64013
break
0.815918,0.666748,-0.3858643,-2.197266,-7.385253,4.150391
0.8392334,0.5507813,-0.03491211,-23.19336,11.65771,11.65771
0.909668,0.4373779,-0.07043457,-3.051758,-6.713867,2.807617
0.864502,0.4732666,0.01293945,-14.03808,4.02832,5.432128
0.7370605,0.6192627,-0.004272461,-2.502441,-0.2441406,-4.333496
0.7200928,0.8565674,-0.1141357,-1.89209,-2.502441,-3.173828
0.739502,0.5584717,-0.1896973,-17.21191,8.483887,5.981445
0.8100586,0.5510254,-0.05322266,-1.831055,-15.44189,-7.385253
0.9588623,0.5994873,-0.1895752,-7.446289,-14.70947,11.04736
0.9023438,0.4112549,0.02380371,-11.90185,-1.770019,1.342773
0.8657227,0.6312256,0.09387207,8.911133,-3.601074,2.685547
0.8614502,0.5809326,0.03015137,-1.037598,21.66748,7.141113
0.7036133,0.6064453,0.04748535,19.40918,24.04785,-0.1831055
0.7283936,0.7258301,-0.3419189,16.17432,17.63916,-6.16455
0.8012695,0.6433105,-0.1967773,-0.1220703,-3.417969,-2.685547
0.8977051,0.5389404,-0.2104492,-14.28223,12.63428,7.629394
0.8695068,0.5185547,-0.06140137,-44.00634,11.53564,-47.24121
break
0.7677002,0.6374512,-0.3205566,23.31543,-7.141113,-0.6713867
0.8375244,0.5141602,-0.2750244,-23.4375,20.01953,3.601074
0.8781738,0.5229492,-0.02368164,1.89209,-8.239746,4.882813
0.9002686,0.4603271,-0.06799316,-4.089355,-4.821777,8.422852
0.7928467,0.5092773,0.05456543,-4.638672,3.356933,-1.098633
0.7935791,0.729248,-0.1219482,3.234863,2.01416,4.882813
0.6804199,0.6855469,-0.1394043,-4.943848,-0.6103516,-1.89209
0.7624512,0.6488037,-0.1717529,-9.58252,5.432128,-3.112793
0.7930908,0.4537354,-0.1217041,3.173828,-17.15088,6.774902
0.9384766,0.5378418,-0.1153564,-7.93457,-5.737304,5.981445
0.8845215,0.3861084,0.1175537,-4.211426,-2.685547,8.728027
0.8964844,0.607666,0.0008544922,1.342773,9.155273,-0.3051758
0.8283691,0.5952148,0.05627441,10.86426,18.12744,2.380371
0.7241211,0.7504883,0.04858398,25.57373,26.06201,-4.882813
0.7297363,0.7027588,-0.418335,16.35742,9.216309,-7.568359
0.864624,0.5715332,-0.3189697,-22.64404,19.22607,0.793457
break
0.7509766,0.5672607,-0.3621826,17.15088,-19.104,-0.6103516
0.8653564,0.5870361,-0.28125,-24.16992,17.21191,2.746582
0.8251953,0.4681396,0.0357666,-9.094238,-6.896972,11.47461
0.7685547,0.6730957,-0.1719971,-3.601074,2.807617,-3.90625
0.7011719,0.7293701,-0.1934814,-1.464844,-2.563476,1.403808
0.7518311,0.494751,-0.1068115,-6.591796,2.075195,-7.141113
0.8601074,0.5114746,-0.1643066,7.995605,-22.94922,3.417969
0.9361572,0.378418,-0.1362305,-16.11328,0.793457,10.19287
0.9052734,0.4727783,0.07092285,-0.06103515,-4.333496,2.075195
0.8837891,0.4711914,-0.03588867,0.3662109,7.263183,6.958007
0.8167725,0.5554199,0.08496094,-3.295898,23.55957,0.9765624
0.6920166,0.7033691,-0.03039551,27.89306,20.62988,-4.089355
0.7623291,0.7442627,-0.5183105,16.47949,-0.5493164,-2.990722
0.8990479,0.480835,-0.3043213,-36.68213,15.19775,-29.96826
break
0.8353271,0.6463623,-0.458374,7.873535,-10.49805,-1.770019
0.8599854,0.5565186,-0.01135254,-16.17432,14.16016,10.74219
0.8955078,0.4174805,-0.009033203,0.4882812,-8.422852,9.399414
0.8153076,0.548584,-0.08044434,-1.770019,3.234863,-1.281738
0.7370605,0.7109375,-0.2429199,-7.202148,3.112793,2.685547
0.717041,0.5093994,0.005981445,-11.84082,-2.685547,-10.25391
0.8652344,0.602417,-0.2175293,-9.399414,-15.8081,-2.197266
0.920166,0.5053711,-0.1520996,-14.77051,-15.625,6.774902
0.9650879,0.420166,-0.04174805,-16.47949,-3.051758,7.385253
0.8994141,0.4742432,0.08044434,3.662109,-6.958007,1.403808
0.9073486,0.5767822,-0.02270508,4.943848,16.41846,6.530761
0.7779541,0.5897217,0.1662598,9.765625,28.32031,3.417969
0.7103271,0.6861572,-0.3631592,4.516602,15.25879,-8.972168
0.8643799,0.4632568,-0.40625,-65.00244,15.93017,-28.50342
break
0.861084,0.5686035,-0.3762207,3.967285,-6.530761,6.774902
0.8278809,0.4918213,-0.06713867,-11.77978,5.981445,4.150391
0.8679199,0.5443115,-0.03100586,-0.427246,-5.554199,10.92529
0.8792725,0.47229,-0.07641602,-5.126953,-1.220703,3.540039
0.7918701,0.6462402,-0.1693115,3.417969,-3.662109,-5.981445
0.7351074,0.7163086,-0.2067871,-3.662109,-1.770019,1.831055
0.7806396,0.4686279,-0.07543945,-6.103515,5.676269,-9.887695
0.8414307,0.5860596,-0.1779785,4.699707,-17.57813,1.647949
0.894165,0.4291992,-0.1298828,-10.74219,-6.286621,10.43701
0.9260254,0.3726807,-0.0447998,-6.16455,-3.723144,-0.1220703
0.9708252,0.5336914,-0.144043,4.760742,3.356933,6.225585
0.8112793,0.4561768,0.1207275,-5.981445,32.16553,2.624511
0.7960205,0.6884766,-0.09289551,28.56445,17.39502,-5.065917
0.6821289,0.6320801,-0.3305664,3.295898,8.117676,-0.793457
break
0.8774414,0.5961914,-0.3626709,-10.25391,4.943848,8.544922
0.8492432,0.4902344,0.06384277,-6.530761,-3.845215,12.08496
0.855957,0.5245361,0.002929688,9.155273,-10.98633,10.31494
0.7474365,0.6304932,-0.05114746,-3.967285,0.8544921,5.859375
0.7036133,0.6730957,-0.1224365,2.685547,-3.784179,0.9155272
0.7131348,0.50354,-0.1705322,-5.432128,1.770019,-1.342773
0.8486328,0.5391846,-0.1798096,-9.094238,-23.49853,-2.929687
0.9432373,0.5394287,-0.2061768,-8.972168,-17.21191,15.99121
0.9117432,0.3260498,-0.001586914,-6.713867,-8.605957,9.70459
0.9173584,0.5506592,-0.007324219,9.58252,-4.272461,10.37598
0.8668213,0.6141357,-0.08691406,4.211426,10.98633,12.51221
0.7583008,0.565918,-0.06225586,2.258301,36.74316,2.01416
0.7347412,0.6268311,-0.2331543,10.86426,5.798339,-8.728027
