accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.7055664,0.5778809,0.2346191,-3.295898,21.3623,13.97705
0.6333008,0.7453613,0.06530762,24.4751,8.422852,0.9155272
0.6359863,0.7788086,-0.2479248,15.56396,1.037598,3.173828
0.7989502,0.5928955,-0.3037109,-44.49463,23.6206,-53.89404
break
0.5766602,0.770752,-0.07385254,7.629394,14.70947,-8.605957
0.7115479,0.6983643,-0.1359863,2.929687,-14.77051,-6.896972
0.8924561,0.7165527,-0.1900635,-22.76611,-12.39014,2.624511
0.8984375,0.5510254,0.1003418,-22.3999,-9.887695,18.31055
0.8519287,0.4975586,0.1729736,-8.239746,-1.159668,7.324218
0.7843018,0.6881104,0.1047363,-0.3662109,6.652832,9.58252
0.6640625,0.7181396,0.1551514,0.9765624,23.07129,9.460449
0.6697998,0.7481689,-0.1135254,-8.361816,2.563476,0.1220703
0.8564453,0.5733643,-0.02246094,-16.6626,4.577637,-41.07666
break
0.6442871,0.8146973,-0.3029785,9.643555,-5.676269,-9.338379
0.8647461,0.7698975,-0.1595459,-15.38086,-15.625,-4.333496
0.9532471,0.5240479,0.03674316,-23.31543,-13.79394,8.666992
0.9294434,0.4661865,0.1867676,-8.300781,-5.554199,3.479004
0.8116455,0.7041016,0.04882813,4.516602,-4.272461,10.68115
0.7144775,0.7633057,0.08239746,-2.990722,18.49365,18.73779
0.546875,0.6872559,0.1678467,5.981445,22.52197,10.55908
0.5916748,0.8806152,-0.2868652,12.08496,3.295898,-2.624511
break
0.7283936,0.703125,-0.2420654,16.23535,-16.8457,-15.44189
0.9432373,0.6391602,-0.1890869,-24.84131,-12.75635,-9.216309
0.9570313,0.3894043,0.1567383,-22.82715,-0.9765624,12.69531
0.9367676,0.3773193,0.2502441,1.464844,-5.310058,1.586914
0.8690186,0.626709,0.1530762,7.93457,13.3667,19.22607
0.7138672,0.5452881,0.1745605,6.225585,22.46094,15.44189
0.7536621,0.6994629,-0.2263184,20.87402,-7.629394,-7.385253
0.9506836,0.4884033,-0.3497314,-54.50439,17.08984,-60.60791
break
0.7835693,0.6502686,-0.1622314,-7.324218,-12.146,-6.958007
0.9250488,0.5980225,-0.02648926,-20.62988,-10.92529,-0.3662109
0.9020996,0.4301758,0.1976318,-11.77978,5.371093,14.22119
0.8717041,0.5751953,0.1604004,11.90185,-3.051758,4.394531
0.7894287,0.6965332,0.0390625,-1.342773,15.86914,18.55469
0.6273193,0.614624,0.1401367,10.0708,2.990722,0.5493164
0.7595215,0.708374,-0.3138428,2.075195,-9.094238,-9.58252
break
0.8457031,0.6600342,-0.06872559,-10.43701,-15.25879,-5.615234
0.9393311,0.5544434,0.06506348,-23.74267,-4.699707,3.295898
0.9151611,0.53125,0.1727295,-7.141113,-2.01416,14.03808
0.8535156,0.5887451,0.1915283,10.13183,3.295898,17.7002
0.7471924,0.6530762,0.1140137,-0.6713867,15.8081,18.24951
0.6176758,0.7327881,-0.0168457,21.78955,-9.033203,-3.417969
break
0.7254639,0.6923828,-0.1158447,9.277344,-13.00049,-10.25391
0.8299561,0.6508789,-0.1021729,-14.83154,-13.97705,-1.770019
0.9833984,0.5797119,0.02502441,-21.3623,3.662109,6.958007
0.8796387,0.4658203,0.1660156,-5.859375,-3.356933,14.4043
0.8035889,0.6618652,0.0715332,12.45117,6.347656,9.155273
0.6806641,0.7459717,0.1323242,3.112793,20.20263,13.79394
